"data_year","state_name","total_agencies","participation_agencies","participating_agencies_pct","nibrs_participating_agencies","nibrs_participating_agencies","covered_agencies","covered_pct","total_population","nibrs_population"
2005,"Virginia",482,415,0.86,398,0.96,0,0,7586902,7518412
2005,"Vermont",115,93,0.81,81,0.87,0,0,644422,608184
2005,"Washington",332,256,0.77,13,0.05,0,0,6650825,881261
2005,"Wisconsin",496,364,0.73,8,0.02,0,0,5749461,786019
2005,"West Virginia",498,392,0.79,373,0.95,0,0,1922933,1708644
2005,"Wyoming",84,63,0.75,0,0,0,0,515094,0
2005,"Mariana Islands",1,0,0,0,0,0,0,0,0
2005,"Other",0,0,0,0,0,0,0,0,0
2006,"Alaska",51,35,0.69,0,0,0,0,670527,0
2006,"Alabama",488,225,0.46,1,0.00,0,0,4616525,68079
2006,"Arkansas",376,289,0.77,226,0.78,0,0,3274403,2198479
2006,"American Samoa",1,0,0,0,0,0,0,0,0
2006,"Arizona",153,119,0.78,5,0.04,0,0,6425124,285149
2006,"California",895,729,0.81,0,0,0,0,36572532,0
2006,"Colorado",319,244,0.76,157,0.64,0,0,4861895,3625831
2006,"Connecticut",133,108,0.81,72,0.67,0,0,3764006,2246766
2006,"Canal Zone",0,0,0,0,0,0,0,0,0
2006,"District of Columbia",3,2,0.67,1,0.50,0,0,581530,0
2006,"Delaware",83,54,0.65,53,0.98,0,0,881748,853476
2006,"Florida",836,593,0.71,0,0,0,0,18186529,0
2006,"Georgia",815,501,0.61,1,0.00,1,0.00,9414191,10205
2006,"Guam",3,0,0,0,0,0,0,0,0
2006,"Hawaii",15,3,0.20,0,0,0,0,1394924,0
2006,"Iowa",323,252,0.78,226,0.90,0,0,3173941,2946397
2006,"Idaho",154,113,0.73,107,0.95,0,0,1523566,1464850
2006,"Illinois",1083,205,0.19,1,0.00,0,0,12903652,153738
2006,"Indiana",448,299,0.67,0,0,0,0,6325730,0
2006,"Kansas",596,492,0.83,361,0.73,2,0.00,3046447,2137934
2006,"Kentucky",620,351,0.57,36,0.10,0,0,5067260,1130457
2006,"Louisiana",314,188,0.60,24,0.13,0,0,4380946,374202
2006,"Massachusetts",505,375,0.74,261,0.70,0,0,6563640,4860267
2006,"Maryland",216,153,0.71,0,0,0,0,5782952,0
2006,"Maine",245,170,0.69,10,0.06,0,0,1452115,185164
2006,"Michigan",899,650,0.72,603,0.93,0,0,10551168,9997772
2006,"Minnesota",500,316,0.63,5,0.02,1,0.00,5841969,547629
2006,"Missouri",727,620,0.85,3,0.00,5,0.01,5921089,42982
2006,"Mississippi",273,149,0.55,0,0,0,0,2911756,0
2006,"Montana",160,116,0.73,93,0.80,0,0,1036225,914031
2006,"Nebraska",348,247,0.71,68,0.28,0,0,1886231,593098
2006,"North Carolina",808,443,0.55,0,0,0,0,8889498,0
2006,"North Dakota",148,85,0.57,73,0.86,0,0,663992,572453
2006,"New Hampshire",263,153,0.58,143,0.93,0,0,1397440,1017207
2006,"New Jersey",653,516,0.79,0,0,1,0.00,8774169,0
2006,"New Mexico",150,106,0.71,0,0,0,0,1960013,0
2006,"Nevada",78,51,0.65,0,0,0,0,2502102,0
2006,"New York",991,707,0.71,0,0,2,0.00,21155940,0
2006,"Ohio",1117,757,0.68,406,0.54,0,0,12950288,7196972
2006,"Oklahoma",503,317,0.63,0,0,0,0,3644477,0
2006,"Oregon",303,167,0.55,55,0.33,0,0,3750459,1060017
2006,"Pennsylvania",1877,1071,0.57,0,0,1,0.00,13007252,0
2006,"Puerto Rico",25,0,0,0,0,0,0,0,0
2006,"Rhode Island",51,48,0.94,46,0.96,0,0,1073858,1066573
2006,"South Carolina",612,535,0.87,492,0.92,0,0,4365166,4318330
2006,"South Dakota",219,148,0.68,108,0.73,0,0,907416,651737
2006,"Tennessee",592,463,0.78,459,0.99,0,0,6066037,6036872
2006,"Texas",1295,1012,0.78,68,0.07,0,0,23887167,3895639
2006,"Utah",194,124,0.64,58,0.47,0,0,2680566,1916814
2006,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2006,"Virginia",531,469,0.88,403,0.86,0,0,7674172,7623071
2006,"Vermont",107,86,0.80,83,0.97,0,0,642446,623908
2006,"Washington",331,274,0.83,16,0.06,1,0.00,6728669,914635
2006,"Wisconsin",507,390,0.77,26,0.07,0,0,5977346,1122283
2006,"West Virginia",605,470,0.78,345,0.73,0,0,1968780,1708093
2006,"Wyoming",84,63,0.75,0,0,0,0,521073,0
2006,"Mariana Islands",1,0,0,0,0,0,0,0,0
2006,"Other",0,0,0,0,0,0,0,0,0
2007,"Alaska",51,35,0.69,0,0,0,0,683918,0
2007,"Alabama",488,296,0.61,1,0.00,0,0,4646319,69527
2007,"Arkansas",375,301,0.80,242,0.80,0,0,3219651,2320498
2007,"American Samoa",1,0,0,0,0,0,0,0,0
2007,"Arizona",152,114,0.75,5,0.04,0,0,6558098,309176
2007,"California",895,729,0.81,0,0,1,0.00,36672767,0
2007,"Colorado",312,233,0.75,158,0.68,0,0,5025127,3779170
2007,"Connecticut",133,108,0.81,74,0.69,0,0,3817352,2339243
2007,"Canal Zone",0,0,0,0,0,0,0,0,0
2007,"District of Columbia",3,2,0.67,1,0.50,0,0,588292,0
2007,"Delaware",83,54,0.65,53,0.98,0,0,895112,864764
2007,"Florida",836,595,0.71,0,0,0,0,18341214,0
2007,"Georgia",815,524,0.64,1,0.00,1,0.00,9603810,10378
2007,"Guam",3,0,0,0,0,0,0,0,0
2007,"Hawaii",15,4,0.27,0,0,0,0,1392635,0
2007,"Iowa",325,256,0.79,228,0.89,0,0,3189662,2960191
2007,"Idaho",150,111,0.74,108,0.97,0,0,1549218,1497812
2007,"Illinois",1083,213,0.20,1,0.00,0,0,12923835,155713
2007,"Indiana",447,303,0.68,0,0,0,0,6357333,0
2007,"Kansas",599,484,0.81,351,0.73,0,0,3057194,2140131
2007,"Kentucky",630,375,0.60,52,0.14,0,0,5361581,1430789
2007,"Louisiana",313,190,0.61,30,0.16,0,0,4375963,492793
2007,"Massachusetts",502,374,0.75,278,0.74,0,0,6792720,5370447
2007,"Maryland",216,156,0.72,0,0,0,0,5788936,0
2007,"Maine",245,170,0.69,15,0.09,0,0,1408460,277577
2007,"Michigan",924,673,0.73,601,0.89,0,0,10620046,9965028
2007,"Minnesota",500,326,0.65,5,0.02,1,0.00,5901347,569164
2007,"Missouri",732,629,0.86,10,0.02,9,0.01,5923626,24264
2007,"Mississippi",273,145,0.53,0,0,0,0,2919962,0
2007,"Montana",150,108,0.72,95,0.88,0,0,1033646,933505
2007,"Nebraska",342,244,0.71,67,0.27,0,0,1861162,595566
2007,"North Carolina",808,432,0.53,0,0,0,0,9095201,0
2007,"North Dakota",159,102,0.64,78,0.76,0,0,689399,582314
2007,"New Hampshire",261,151,0.58,147,0.97,0,0,1518137,1143933
2007,"New Jersey",653,516,0.79,0,0,0,0,8734669,0
2007,"New Mexico",150,105,0.70,0,0,0,0,1975264,0
2007,"Nevada",78,51,0.65,0,0,0,0,2571920,0
2007,"New York",991,692,0.70,0,0,1,0.00,21141230,0
2007,"Ohio",1103,782,0.71,452,0.58,1,0.00,12472220,7500711
2007,"Oklahoma",503,317,0.63,0,0,0,0,3683300,0
2007,"Oregon",301,201,0.67,55,0.27,0,0,3797589,1080239
2007,"Pennsylvania",1877,1253,0.67,0,0,0,0,12977687,0
2007,"Puerto Rico",25,0,0,0,0,0,0,0,0
2007,"Rhode Island",52,49,0.94,46,0.94,0,0,1071645,1056809
2007,"South Carolina",570,483,0.85,483,1.00,0,0,4432638,4407709
2007,"South Dakota",208,145,0.70,117,0.81,0,0,879248,695272
2007,"Tennessee",593,467,0.79,462,0.99,0,0,6187477,6156719
2007,"Texas",1292,1009,0.78,64,0.06,1,0.00,24831499,3947683
2007,"Utah",192,124,0.65,59,0.48,0,0,2784251,2055276
2007,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2007,"Virginia",518,460,0.89,408,0.89,0,0,7756385,7711608
2007,"Vermont",108,86,0.80,82,0.95,0,0,636935,614721
2007,"Washington",327,274,0.84,22,0.08,0,0,6607047,912429
2007,"Wisconsin",500,385,0.77,33,0.09,0,0,5956412,1227334
2007,"West Virginia",538,405,0.75,346,0.85,0,0,2008923,1699630
2007,"Wyoming",84,65,0.77,0,0,0,0,529131,0
2007,"Mariana Islands",1,0,0,0,0,0,0,0,0
2007,"Other",0,0,0,0,0,0,0,0,0
2008,"Alaska",51,36,0.71,0,0,0,0,686732,0
2008,"Alabama",488,329,0.67,1,0.00,0,0,4684189,70731
2008,"Arkansas",381,305,0.80,259,0.85,0,0,3002258,2599858
2008,"American Samoa",1,0,0,0,0,0,0,0,0
2008,"Arizona",153,118,0.77,5,0.04,0,0,6735603,322173
2008,"California",895,730,0.82,0,0,0,0,36876276,0
2008,"Colorado",321,236,0.74,159,0.67,0,0,5374701,4127740
2008,"Connecticut",129,105,0.81,75,0.71,0,0,3640379,2427292
2008,"Canal Zone",0,0,0,0,0,0,0,0,0
2008,"District of Columbia",3,2,0.67,1,0.50,0,0,591833,0
2008,"Delaware",82,53,0.65,53,1.00,0,0,892606,873092
2008,"Florida",834,593,0.71,0,0,0,0,18427925,0
2008,"Georgia",816,532,0.65,2,0.00,0,0,9757138,25544
2008,"Guam",3,0,0,0,0,0,0,0,0
2008,"Hawaii",15,4,0.27,0,0,0,0,1397856,0
2008,"Iowa",322,255,0.79,230,0.90,0,0,3170469,2986415
2008,"Idaho",150,110,0.73,107,0.97,0,0,1575635,1521749
2008,"Illinois",1083,223,0.21,1,0.00,0,0,12973710,157262
2008,"Indiana",447,304,0.68,0,0,0,0,6388695,0
2008,"Kansas",585,468,0.80,350,0.75,0,0,3072468,2182853
2008,"Kentucky",677,416,0.61,98,0.24,0,0,5974560,2060089
2008,"Louisiana",315,194,0.62,32,0.16,0,0,4527404,532120
2008,"Massachusetts",494,372,0.75,291,0.78,0,0,6621643,5448980
2008,"Maryland",216,158,0.73,0,0,0,0,5800551,0
2008,"Maine",242,168,0.69,16,0.10,0,0,1356450,287500
2008,"Michigan",913,663,0.73,602,0.91,0,0,10552791,9910343
2008,"Minnesota",501,335,0.67,6,0.02,0,0,6002298,587830
2008,"Missouri",736,642,0.87,12,0.02,1,0.00,5984994,34945
2008,"Mississippi",274,143,0.52,1,0.01,0,0,2961462,21645
2008,"Montana",154,118,0.77,100,0.85,0,0,1054400,961871
2008,"Nebraska",346,244,0.71,71,0.29,0,0,1954752,677678
2008,"North Carolina",808,428,0.53,0,0,0,0,9257073,0
2008,"North Dakota",159,106,0.67,84,0.79,0,0,693285,605266
2008,"New Hampshire",261,153,0.59,149,0.97,0,0,1391329,1164688
2008,"New Jersey",652,547,0.84,0,0,0,0,8726828,0
2008,"New Mexico",150,109,0.73,0,0,0,0,1989674,0
2008,"Nevada",78,52,0.67,0,0,0,0,2606849,0
2008,"New York",991,646,0.65,0,0,30,0.05,21383787,0
2008,"Ohio",1092,781,0.72,472,0.60,0,0,12679594,7999821
2008,"Oklahoma",535,341,0.64,142,0.42,0,0,3781866,537578
2008,"Oregon",304,166,0.55,57,0.34,0,0,3944325,1194508
2008,"Pennsylvania",1877,1260,0.67,0,0,0,0,12990337,0
2008,"Puerto Rico",25,0,0,0,0,0,0,0,0
2008,"Rhode Island",51,49,0.96,47,0.96,0,0,1056952,1049774
2008,"South Carolina",590,512,0.87,491,0.96,0,0,4511886,4478308
2008,"South Dakota",210,146,0.70,118,0.81,0,0,870399,704777
2008,"Tennessee",592,467,0.79,462,0.99,0,0,6234944,6214888
2008,"Texas",1287,1007,0.78,61,0.06,0,0,24461748,3439352
2008,"Utah",191,126,0.66,62,0.49,0,0,2853750,2116474
2008,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2008,"Virginia",487,429,0.88,408,0.95,0,0,7792837,7769089
2008,"Vermont",111,94,0.85,87,0.93,0,0,643859,617193
2008,"Washington",332,276,0.83,33,0.12,0,0,7453515,1719388
2008,"Wisconsin",497,389,0.78,44,0.11,0,0,5868836,1445976
2008,"West Virginia",596,428,0.72,311,0.73,0,0,1997245,1697481
2008,"Wyoming",84,63,0.75,0,0,0,0,539308,0
2008,"Mariana Islands",1,0,0,0,0,0,0,0,0
2008,"Other",0,0,0,0,0,0,0,0,0
2009,"Alaska",51,36,0.71,0,0,0,0,698901,0
2009,"Alabama",488,368,0.75,1,0.00,0,0,4732747,71919
2009,"Arkansas",366,280,0.77,260,0.93,0,0,2977838,2756991
2009,"American Samoa",1,0,0,0,0,0,0,0,0
2009,"Arizona",151,117,0.77,4,0.03,0,0,6609085,331749
2009,"California",895,735,0.82,0,0,0,0,37061435,0
2009,"Colorado",315,236,0.75,166,0.70,0,0,5228857,4009223
2009,"Connecticut",129,105,0.81,77,0.73,0,0,3609641,2460980
2009,"Canal Zone",0,0,0,0,0,0,0,0,0
2009,"District of Columbia",3,2,0.67,1,0.50,0,0,599657,0
2009,"Delaware",84,55,0.65,54,0.98,0,0,905669,885122
2009,"Florida",834,593,0.71,0,0,0,0,18646709,0
2009,"Georgia",816,541,0.66,1,0.00,0,0,9902498,15878
2009,"Guam",3,0,0,0,0,0,0,0,0
2009,"Hawaii",15,4,0.27,0,0,0,0,1405431,0
2009,"Iowa",327,259,0.79,229,0.88,0,0,3205435,2983079
2009,"Idaho",151,111,0.74,107,0.96,0,0,1606258,1543741
2009,"Illinois",1083,283,0.26,1,0.00,0,0,12965589,157943
2009,"Indiana",447,308,0.69,0,0,0,0,6434990,0
2009,"Kansas",619,509,0.82,355,0.70,0,0,3116961,2196291
2009,"Kentucky",619,371,0.60,351,0.95,0,0,5082242,3858245
2009,"Louisiana",318,199,0.63,34,0.17,0,0,4709031,599227
2009,"Massachusetts",493,370,0.75,296,0.80,0,0,6703667,5614606
2009,"Maryland",216,156,0.72,0,0,1,0.01,5870524,0
2009,"Maine",243,169,0.70,16,0.09,0,0,1385421,288154
2009,"Michigan",886,646,0.73,611,0.95,0,0,10440856,9875732
2009,"Minnesota",499,332,0.67,4,0.01,0,0,6234123,772247
2009,"Missouri",733,634,0.86,15,0.02,5,0.01,6125024,124202
2009,"Mississippi",273,150,0.55,1,0.01,0,0,2953221,69926
2009,"Montana",145,109,0.75,100,0.92,0,0,1041911,968253
2009,"Nebraska",349,245,0.70,68,0.28,0,0,1949238,646405
2009,"North Carolina",808,428,0.53,0,0,0,0,9421855,0
2009,"North Dakota",153,102,0.67,88,0.86,0,0,678241,616285
2009,"New Hampshire",258,158,0.61,156,0.99,0,0,1400805,1186650
2009,"New Jersey",652,582,0.89,0,0,2,0.00,8761163,0
2009,"New Mexico",149,104,0.70,0,0,0,0,2016615,0
2009,"Nevada",78,51,0.65,0,0,0,0,2649704,0
2009,"New York",991,586,0.59,0,0,30,0.05,21490710,0
2009,"Ohio",1095,818,0.75,500,0.61,0,0,12366052,8238232
2009,"Oklahoma",525,360,0.69,153,0.43,0,0,3788161,522052
2009,"Oregon",304,170,0.56,62,0.36,0,0,3883961,1112073
2009,"Pennsylvania",1877,1347,0.72,0,0,0,0,13188116,0
2009,"Puerto Rico",25,0,0,0,0,0,0,0,0
2009,"Rhode Island",51,49,0.96,47,0.96,0,0,1059442,1052173
2009,"South Carolina",610,521,0.85,480,0.92,0,0,4605766,4555488
2009,"South Dakota",195,132,0.68,120,0.91,0,0,851167,740661
2009,"Tennessee",589,463,0.79,462,1.00,0,0,6312836,6296254
2009,"Texas",1291,1030,0.80,62,0.06,2,0.00,24992342,3565075
2009,"Utah",191,128,0.67,64,0.50,0,0,2893460,2117312
2009,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2009,"Virginia",480,425,0.89,412,0.97,0,0,7892821,7882590
2009,"Vermont",113,96,0.85,87,0.91,0,0,643464,617666
2009,"Washington",361,306,0.85,70,0.23,0,0,7597907,1830718
2009,"Wisconsin",494,394,0.80,70,0.18,0,0,5792996,1724431
2009,"West Virginia",542,359,0.66,296,0.82,0,0,2021070,1680245
2009,"Wyoming",84,64,0.76,0,0,0,0,551287,0
2009,"Mariana Islands",1,0,0,0,0,0,0,0,0
2009,"Other",0,0,0,0,0,0,0,0,0
2010,"Alaska",51,36,0.71,0,0,0,0,711456,0
2010,"Alabama",488,365,0.75,1,0.00,0,0,4792630,81619
2010,"Arkansas",392,306,0.78,260,0.85,0,0,3034697,2791891
2010,"American Samoa",1,0,0,0,0,0,0,0,0
2010,"Arizona",151,117,0.77,4,0.03,0,0,6404623,307983
2010,"California",895,734,0.82,0,0,1,0.00,37346022,0
2010,"Colorado",341,256,0.75,165,0.64,0,0,5480866,4344110
2010,"Connecticut",130,106,0.82,79,0.75,0,0,3694281,2520941
2010,"Canal Zone",0,0,0,0,0,0,0,0,0
2010,"District of Columbia",3,2,0.67,1,0.50,0,0,601723,0
2010,"Delaware",86,58,0.67,55,0.95,0,0,915164,897934
2010,"Florida",834,663,0.79,0,0,0,0,18910325,0
2010,"Georgia",815,534,0.66,0,0,0,0,9752532,0
2010,"Guam",3,0,0,0,0,0,0,0,0
2010,"Hawaii",15,4,0.27,0,0,0,0,1479842,0
2010,"Iowa",324,252,0.78,225,0.89,0,0,3236371,2985020
2010,"Idaho",153,112,0.73,106,0.95,0,0,1641370,1564555
2010,"Illinois",1081,726,0.67,1,0.00,0,0,12888247,152871
2010,"Indiana",447,309,0.69,0,0,0,0,6494899,0
2010,"Kansas",592,477,0.81,353,0.74,0,0,3077427,2236493
2010,"Kentucky",641,412,0.64,373,0.91,0,0,4748332,4227221
2010,"Louisiana",315,202,0.64,31,0.15,0,0,4620930,594453
2010,"Massachusetts",506,388,0.77,300,0.77,0,0,6666219,5585786
2010,"Maryland",216,157,0.73,0,0,0,0,5949764,0
2010,"Maine",242,167,0.69,15,0.09,1,0.01,1370677,261865
2010,"Michigan",908,664,0.73,608,0.92,0,0,10506475,9780636
2010,"Minnesota",504,335,0.66,9,0.03,4,0.01,6387836,880350
2010,"Missouri",732,639,0.87,19,0.03,0,0,6113051,661836
2010,"Mississippi",274,153,0.56,2,0.01,0,0,2992730,91840
2010,"Montana",148,112,0.76,100,0.89,0,0,1072060,981746
2010,"Nebraska",350,241,0.69,68,0.28,0,0,1938201,645790
2010,"North Carolina",808,426,0.53,0,0,0,0,9580821,0
2010,"North Dakota",157,114,0.73,97,0.85,0,0,711859,658787
2010,"New Hampshire",260,163,0.63,159,0.98,0,0,1377338,1200030
2010,"New Jersey",652,580,0.89,0,0,1,0.00,8852833,0
2010,"New Mexico",148,107,0.72,0,0,0,0,2062883,0
2010,"Nevada",78,51,0.65,0,0,0,0,2707228,0
2010,"New York",991,577,0.58,0,0,0,0,21307462,0
2010,"Ohio",1107,830,0.75,512,0.62,0,0,12613014,8540097
2010,"Oklahoma",555,388,0.70,157,0.40,0,0,3900556,613205
2010,"Oregon",302,166,0.55,65,0.39,0,0,3891978,1112052
2010,"Pennsylvania",1877,1400,0.75,0,0,0,0,13292628,0
2010,"Puerto Rico",25,0,0,0,0,0,0,0,0
2010,"Rhode Island",51,49,0.96,47,0.96,0,0,1058992,1051516
2010,"South Carolina",589,457,0.78,437,0.96,0,0,4656886,4614149
2010,"South Dakota",206,142,0.69,118,0.83,0,0,869545,738491
2010,"Tennessee",591,469,0.79,467,1.00,0,0,6358616,6346105
2010,"Texas",1290,1040,0.81,59,0.06,0,0,25374450,3485912
2010,"Utah",197,135,0.69,70,0.52,0,0,2898381,2133433
2010,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2010,"Virginia",515,461,0.90,412,0.89,0,0,8019821,8001024
2010,"Vermont",118,99,0.84,85,0.86,0,0,649837,617320
2010,"Washington",360,304,0.84,110,0.36,0,0,8139532,2554261
2010,"Wisconsin",493,393,0.80,81,0.21,0,0,5778815,2155420
2010,"West Virginia",599,402,0.67,283,0.70,0,0,2074366,1732405
2010,"Wyoming",84,65,0.77,0,0,0,0,570473,0
2010,"Mariana Islands",1,0,0,0,0,0,0,0,0
2010,"Other",0,0,0,0,0,0,0,0,0
2011,"Alaska",51,35,0.69,0,0,0,0,725910,0
2011,"Alabama",488,378,0.77,1,0.00,0,0,4815348,82012
2011,"Arkansas",372,289,0.78,263,0.91,0,0,3020076,2871257
2011,"American Samoa",1,0,0,0,0,0,0,0,0
2011,"Arizona",152,115,0.76,5,0.04,1,0.01,6505261,314222
2011,"California",895,735,0.82,0,0,1,0.00,37819249,0
2011,"Colorado",331,254,0.77,179,0.70,0,0,5490450,4492005
2011,"Connecticut",128,104,0.81,80,0.77,0,0,3672721,2586191
2011,"Canal Zone",0,0,0,0,0,0,0,0,0
2011,"District of Columbia",3,2,0.67,1,0.50,0,0,617996,0
2011,"Delaware",83,56,0.67,55,0.98,0,0,923759,907135
2011,"Florida",834,678,0.81,0,0,0,0,19173658,0
2011,"Georgia",815,556,0.68,0,0,0,0,9880945,0
2011,"Guam",3,0,0,0,0,0,0,0,0
2011,"Hawaii",15,4,0.27,0,0,0,0,1495625,0
2011,"Iowa",318,230,0.72,214,0.93,0,0,3179378,2932390
2011,"Idaho",154,116,0.75,109,0.94,0,0,1647369,1584985
2011,"Illinois",1081,712,0.66,1,0.00,0,0,12923112,153331
2011,"Indiana",447,310,0.69,0,0,0,0,6528075,0
2011,"Kansas",573,466,0.81,360,0.77,0,0,3069733,2254330
2011,"Kentucky",613,391,0.64,380,0.97,0,0,4421541,4294255
2011,"Louisiana",315,208,0.66,34,0.16,0,0,4671493,676561
2011,"Massachusetts",499,375,0.75,299,0.80,0,0,6679812,5601274
2011,"Maryland",216,156,0.72,0,0,1,0.01,6006169,0
2011,"Maine",245,171,0.70,18,0.11,0,0,1389431,280762
2011,"Michigan",901,662,0.73,610,0.92,2,0.00,10560190,9846244
2011,"Minnesota",500,326,0.65,5,0.02,2,0.01,6228962,675050
2011,"Missouri",724,637,0.88,20,0.03,3,0.00,6179412,787160
2011,"Mississippi",273,146,0.53,2,0.01,0,0,2979903,112270
2011,"Montana",144,110,0.76,100,0.91,0,0,1068234,990463
2011,"Nebraska",342,237,0.69,70,0.30,0,0,1925201,659411
2011,"North Carolina",807,430,0.53,0,0,0,0,9699207,0
2011,"North Dakota",160,117,0.73,97,0.83,0,0,724806,670807
2011,"New Hampshire",264,175,0.66,164,0.94,0,0,1397675,1230781
2011,"New Jersey",652,578,0.89,0,0,0,0,8878183,0
2011,"New Mexico",148,112,0.76,0,0,0,0,2085969,0
2011,"Nevada",78,52,0.67,0,0,0,0,2730056,0
2011,"New York",991,580,0.59,0,0,0,0,21413705,0
2011,"Ohio",1100,826,0.75,520,0.63,0,0,12637037,8583237
2011,"Oklahoma",562,401,0.71,202,0.50,0,0,4339568,1030963
2011,"Oregon",305,174,0.57,68,0.39,0,0,4043978,1234453
2011,"Pennsylvania",1876,1428,0.76,0,0,1,0.00,13336187,0
2011,"Puerto Rico",25,0,0,0,0,0,0,0,0
2011,"Rhode Island",51,49,0.96,47,0.96,0,0,1057719,1050252
2011,"South Carolina",652,432,0.66,349,0.81,0,0,4712996,4670512
2011,"South Dakota",193,124,0.64,115,0.93,0,0,859047,746684
2011,"Tennessee",626,470,0.75,464,0.99,0,0,6426736,6403353
2011,"Texas",1293,1039,0.80,62,0.06,2,0.00,25981583,3561645
2011,"Utah",196,134,0.68,74,0.55,0,0,3006086,2198266
2011,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2011,"Virginia",538,485,0.90,413,0.85,0,0,8129949,8096604
2011,"Vermont",120,102,0.85,86,0.84,0,0,662475,623400
2011,"Washington",385,332,0.86,179,0.54,0,0,8848353,4029370
2011,"Wisconsin",504,401,0.80,85,0.21,0,0,5876787,2204874
2011,"West Virginia",519,328,0.63,289,0.88,0,0,2071365,1714049
2011,"Wyoming",84,64,0.76,0,0,0,0,575060,0
2011,"Mariana Islands",1,0,0,0,0,0,0,0,0
2011,"Other",0,0,0,0,0,0,0,0,0
2012,"Alaska",51,34,0.67,0,0,1,0.03,735190,0
2012,"Alabama",488,385,0.79,1,0.00,0,0,4834334,82332
2012,"Arkansas",384,304,0.79,269,0.88,0,0,3082595,2893495
2012,"American Samoa",1,0,0,0,0,0,0,0,0
2012,"Arizona",153,115,0.75,5,0.04,0,0,6669918,410390
2012,"California",895,734,0.82,0,0,2,0.00,38183375,0
2012,"Colorado",325,251,0.77,229,0.91,0,0,5306586,5090810
2012,"Connecticut",130,106,0.82,81,0.76,0,0,3702874,2598231
2012,"Canal Zone",0,0,0,0,0,0,0,0,0
2012,"District of Columbia",3,2,0.67,1,0.50,0,0,632323,0
2012,"Delaware",86,59,0.69,56,0.95,0,0,934970,917092
2012,"Florida",834,618,0.74,0,0,0,0,19434305,0
2012,"Georgia",816,563,0.69,1,0.00,0,0,10014632,28248
2012,"Guam",3,1,0.33,0,0,0,0,0,0
2012,"Hawaii",15,4,0.27,0,0,0,0,1514307,0
2012,"Iowa",318,246,0.77,225,0.91,0,0,3248307,2973777
2012,"Idaho",155,117,0.75,109,0.93,0,0,1658218,1595728
2012,"Illinois",1080,740,0.69,1,0.00,0,0,12934012,152293
2012,"Indiana",447,316,0.71,0,0,0,0,6548541,0
2012,"Kansas",580,473,0.82,358,0.76,0,0,3101406,2272654
2012,"Kentucky",617,398,0.65,383,0.96,0,0,4454279,4319331
2012,"Louisiana",323,212,0.66,36,0.17,0,0,4850933,770903
2012,"Massachusetts",499,377,0.76,306,0.81,0,0,6774799,5738623
2012,"Maryland",216,154,0.71,0,0,2,0.01,6067471,0
2012,"Maine",243,185,0.76,19,0.10,1,0.01,1377993,285832
2012,"Michigan",903,670,0.74,616,0.92,2,0.00,10596047,9863570
2012,"Minnesota",503,339,0.67,8,0.02,1,0.00,6341577,750344
2012,"Missouri",722,637,0.88,20,0.03,0,0,6064498,740543
2012,"Mississippi",275,146,0.53,5,0.03,0,0,3027267,167030
2012,"Montana",143,107,0.75,99,0.93,0,0,1075765,995410
2012,"Nebraska",341,229,0.67,69,0.30,0,0,1960884,673815
2012,"North Carolina",807,437,0.54,0,0,0,0,9794736,0
2012,"North Dakota",149,103,0.69,96,0.93,0,0,728794,689955
2012,"New Hampshire",265,177,0.67,167,0.94,0,0,1408771,1250709
2012,"New Jersey",652,576,0.88,0,0,0,0,8925939,0
2012,"New Mexico",148,115,0.78,0,0,0,0,2089244,0
2012,"Nevada",78,51,0.65,0,0,0,0,2765739,0
2012,"New York",991,578,0.58,0,0,2,0.00,21525230,0
2012,"Ohio",1107,841,0.76,534,0.63,0,0,13163486,9013600
2012,"Oklahoma",534,375,0.70,243,0.65,0,0,4208024,1367411
2012,"Oregon",308,171,0.56,68,0.40,0,0,4002164,1216129
2012,"Pennsylvania",1878,1424,0.76,2,0.00,8,0.01,13498837,24447
2012,"Puerto Rico",25,0,0,0,0,0,0,0,0
2012,"Rhode Island",52,50,0.96,47,0.94,0,0,1062797,1049246
2012,"South Carolina",600,468,0.78,441,0.94,0,0,4764331,4716691
2012,"South Dakota",193,128,0.66,117,0.91,0,0,868319,769711
2012,"Tennessee",594,464,0.78,462,1.00,0,0,6480488,6456243
2012,"Texas",1295,1045,0.81,68,0.07,0,0,26499622,3636204
2012,"Utah",191,133,0.70,75,0.56,0,0,3116384,2247220
2012,"US Virgin Islands",3,0,0,0,0,0,0,0,0
2012,"Virginia",472,427,0.90,420,0.98,0,0,8198021,8185867
2012,"Vermont",109,92,0.84,87,0.95,0,0,646251,622979
2012,"Washington",362,310,0.86,216,0.70,0,0,7867658,5102121
2012,"Wisconsin",496,393,0.79,83,0.21,0,0,5861922,2225437
2012,"West Virginia",497,305,0.61,288,0.94,0,0,1955015,1745381
2012,"Wyoming",84,61,0.73,0,0,1,0.02,584176,0
2012,"Mariana Islands",1,0,0,0,0,0,0,0,0
2012,"Other",0,0,0,0,0,0,0,0,0
2013,"Alaska",51,33,0.65,0,0,0,0,739005,0
